	chrs	pos	DCIS	INV
SNP3055	2	375000	0.35023	0.362292
SNP3056	2	875000	0.325648	0.377358
SNP3057	2	1125000	0.271111	0.358974
SNP3058	2	1375000	0.315177	0.300162
SNP3059	2	1625000	0.409733	0.412
SNP3060	2	1875000	0.433608	0.438935
SNP3061	2	2375000	0.375	0.166667
SNP3062	2	3375000	0.445748	0.454713
SNP3063	2	3625000	0.40762	0.448115
SNP3064	2	6125000	0.37931	0.291667
SNP3065	2	7125000	0.380165	0.429952
SNP3066	2	8375000	0.370166	0.443662
SNP3067	2	8625000	0.351145	0.301887
SNP3068	2	8875000	0.480769	0.409091
SNP3069	2	9125000	0.3125	0.214286
SNP3070	2	9375000	0.398589	0.442254
SNP3071	2	10125000	0.416952	0.43797
SNP3072	2	10375000	0.481928	0.430678
SNP3073	2	10875000	0.381875	0.450272
SNP3074	2	11125000	0.354633	0.491597
SNP3075	2	11375000	0.421986	0.429511
SNP3076	2	11625000	0.403118	0.451501
SNP3077	2	11875000	0.38541	0.424144
SNP3078	2	12125000	0.411606	0.445122
SNP3079	2	14125000	0.440154	0.47619
SNP3080	2	15125000	0.333333	0.25
SNP3081	2	15625000	0.374587	0.435393
SNP3082	2	15875000	0.474747	0.453216
SNP3083	2	16125000	0.478261	0.2
SNP3084	2	16625000	0.253333	0.421053
SNP3085	2	17375000	0.469136	0.428044
SNP3086	2	17625000	0.446154	0.471698
SNP3087	2	17875000	0.388376	0.457143
SNP3088	2	20125000	0.383886	0.395973
SNP3089	2	20375000	0.378251	0.352941
SNP3090	2	20875000	0.387131	0.41048
SNP3091	2	21125000	0.402089	0.455474
SNP3092	2	21375000	0.39267	0.4375
SNP3093	2	23875000	0.369285	0.363636
SNP3094	2	24125000	0.360678	0.343373
SNP3095	2	24375000	0.363595	0.345622
SNP3096	2	24625000	0.383361	0.376271
SNP3097	2	25125000	0.409586	0.324219
SNP3098	2	25375000	0.399303	0.315712
SNP3099	2	25625000	0.397949	0.367609
SNP3100	2	25875000	0.44186	0.360656
SNP3101	2	26125000	0.433333	0.446809
SNP3102	2	26375000	0.350806	0.290698
SNP3103	2	26625000	0.394086	0.351833
SNP3104	2	26875000	0.376298	0.328696
SNP3105	2	27125000	0.392256	0.355289
SNP3106	2	27375000	0.365598	0.384858
SNP3107	2	27625000	0.400358	0.377185
SNP3108	2	27875000	0.376776	0.339757
SNP3109	2	28125000	0.346269	0.329897
SNP3110	2	28625000	0.405634	0.333333
SNP3111	2	28875000	0.371131	0.363685
SNP3112	2	29125000	0.374449	0.330275
SNP3113	2	29375000	0.371219	0.340747
SNP3114	2	29625000	0.31982	0.349398
SNP3115	2	30125000	0.245509	0.238095
SNP3116	2	30375000	0.378378	0.320856
SNP3117	2	30625000	0.416667	0.340206
SNP3118	2	30875000	0.358581	0.39011
SNP3119	2	31125000	0.38565	0.376471
SNP3120	2	31375000	0.416667	0.2
SNP3121	2	31625000	0.429799	0.313351
SNP3122	2	32125000	0.366197	0.47619
SNP3123	2	32375000	0.434074	0.336066
SNP3124	2	32625000	0.4	0.347107
SNP3125	2	32875000	0.385915	0.356164
SNP3126	2	33125000	0.39924	0.327586
SNP3127	2	33375000	0.352538	0.374384
SNP3128	2	33625000	0.354627	0.323944
SNP3129	2	33875000	0.388756	0.396104
SNP3130	2	34125000	0.216366	0.14841
SNP3131	2	36625000	0.422705	0.246753
SNP3132	2	36875000	0.383853	0.373134
SNP3133	2	37125000	0.381494	0.35668
SNP3134	2	37375000	0.355602	0.350862
SNP3135	2	37625000	0.382826	0.392857
SNP3136	2	38875000	0.400881	0.493976
SNP3137	2	39125000	0.388514	0.408257
SNP3138	2	39375000	0.421603	0.408748
SNP3139	2	39625000	0.435572	0.375
SNP3140	2	39875000	0.441732	0.410646
SNP3141	2	41375000	0.405405	0.4
SNP3142	2	42125000	0.432127	0.43908
SNP3143	2	42375000	0.402379	0.351449
SNP3144	2	42625000	0.454215	0.442049
SNP3145	2	42875000	0.284553	0.377358
SNP3146	2	43125000	0.351039	0.401198
SNP3147	2	43375000	0.391691	0.333333
SNP3148	2	43625000	0.432181	0.382857
SNP3149	2	43875000	0.428314	0.391911
SNP3150	2	44125000	0.434118	0.381429
SNP3151	2	44375000	0.294521	0.440299
SNP3152	2	44625000	0.406824	0.320312
SNP3153	2	45125000	0.364103	0.391304
SNP3154	2	45625000	0.367925	0.464286
SNP3155	2	45875000	0.349206	0.423913
SNP3156	2	46375000	0.43433	0.438806
SNP3157	2	46625000	0.43131	0.465116
SNP3158	2	46875000	0.444444	0.421053
SNP3159	2	47125000	0.474026	0.307692
SNP3160	2	47375000	0.439516	0.398058
SNP3161	2	47625000	0.386364	0.413649
SNP3162	2	48625000	0.436985	0.396825
SNP3163	2	48875000	0.443719	0.411765
SNP3164	2	49125000	0.44186	0.466667
SNP3165	2	49375000	0.484848	0.423077
SNP3166	2	50125000	0.478088	0.489796
SNP3167	2	50375000	0.471074	0.434783
SNP3168	2	50625000	0.404884	0.428969
SNP3169	2	51625000	0.433962	0.5
SNP3170	2	52625000	0.3	0.461538
SNP3171	2	52875000	0.391304	0.4
SNP3172	2	53875000	0.41791	0.439394
SNP3173	2	54125000	0.416554	0.389207
SNP3174	2	54375000	0.411453	0.404192
SNP3175	2	54625000	0.460526	0.333333
SNP3176	2	54875000	0.428059	0.426612
SNP3177	2	55125000	0.445965	0.422407
SNP3178	2	55375000	0.434656	0.45576
SNP3179	2	55625000	0.401425	0.423423
SNP3180	2	55875000	0.398499	0.398674
SNP3181	2	56125000	0.455939	0.35468
SNP3182	2	56625000	0.423077	0.369863
SNP3183	2	57375000	0.380952	0.414634
SNP3184	2	58375000	0.423559	0.371795
SNP3185	2	60625000	0.389058	0.342466
SNP3186	2	60875000	0.3	0.5
SNP3187	2	61125000	0.435807	0.426987
SNP3188	2	61375000	0.44327	0.403732
SNP3189	2	61625000	0.44907	0.429066
SNP3190	2	61875000	0.454545	0.456311
SNP3191	2	62125000	0.425974	0.445902
SNP3192	2	62375000	0.382456	0.446154
SNP3193	2	63125000	0.456522	0.5
SNP3194	2	63375000	0.466667	0.451613
SNP3195	2	63625000	0.419628	0.426667
SNP3196	2	63875000	0.413318	0.385965
SNP3197	2	64125000	0.353474	0.412442
SNP3198	2	65125000	0.415929	0.40411
SNP3199	2	65375000	0.456532	0.452074
SNP3200	2	65625000	0.438144	0.433071
SNP3201	2	68375000	0.221239	0.277778
SNP3202	2	68625000	0.196581	0.316279
SNP3203	2	69125000	0.284539	0.440252
SNP3204	2	69625000	0.270408	0.25
SNP3205	2	70125000	0.311688	0.352941
SNP3206	2	70375000	0.196491	0.343558
SNP3207	2	70625000	0.228729	0.338912
SNP3208	2	70875000	0.233971	0.292079
SNP3209	2	71125000	0.225256	0.321762
SNP3210	2	71375000	0.228297	0.295974
SNP3211	2	71625000	0.216759	0.30303
SNP3212	2	71875000	0.224163	0.291667
SNP3213	2	72375000	0.277778	0.307692
SNP3214	2	72625000	0.255172	0.36
SNP3215	2	72875000	0.117647	0.3
SNP3216	2	73375000	0.249067	0.302799
SNP3217	2	73625000	0.25801	0.327869
SNP3218	2	73875000	0.255208	0.310195
SNP3219	2	74125000	0.255292	0.356564
SNP3220	2	74375000	0.247312	0.44186
SNP3221	2	74625000	0.248739	0.347619
SNP3222	2	74875000	0.236641	0.271318
SNP3223	2	75125000	0.197952	0.304455
SNP3224	2	75625000	0.162338	0.220339
SNP3225	2	76375000	0.142857	0.262295
SNP3226	2	78125000	0.217391	0.470588
SNP3227	2	80875000	0.0584416	0.177778
SNP3228	2	83375000	0.153846	0.186047
SNP3229	2	84625000	0.0617284	0.105263
SNP3230	2	84875000	0.0544355	0.1875
SNP3231	2	85125000	0.0889894	0.274336
SNP3232	2	85375000	0.0943396	0.08
SNP3233	2	85625000	0.0477915	0.205674
SNP3234	2	85875000	0.0445139	0.163142
SNP3235	2	86375000	0.0511866	0.190654
SNP3236	2	86625000	0.0360065	0.182336
SNP3237	2	86875000	0.0615034	0.120567
SNP3238	2	87125000	0.0563991	0.231132
SNP3239	2	87375000	0.0325123	0.113636
SNP3240	2	87625000	0.272545	0.262774
SNP3241	2	87875000	0.461832	0.333333
SNP3242	2	88125000	0.165179	0.340909
SNP3243	2	88375000	0.401349	0.341176
SNP3244	2	88625000	0.414286	0.380952
SNP3245	2	88875000	0.340426	0.335329
SNP3246	2	89125000	0.342248	0.373568
SNP3247	2	89375000	0.357843	0.5
SNP3248	2	89625000	0.440476	0.375
SNP3249	2	89875000	0.353216	0.374255
SNP3250	2	90125000	0.3447	0.3025
SNP3251	2	90375000	0.263889	0.333333
SNP3252	2	91625000	0.339286	0.381963
SNP3253	2	91875000	0.346836	0.389046
SNP3254	2	92125000	0.34144	0.377273
SNP3255	2	92375000	0.344701	0.330393
SNP3256	2	95375000	0.349282	0.466667
SNP3257	2	95625000	0.419503	0.363426
SNP3258	2	95875000	0.434395	0.382022
SNP3259	2	96125000	0.365217	0.412698
SNP3260	2	96375000	0.478723	0.47619
SNP3261	2	96625000	0.302673	0.330852
SNP3262	2	96875000	0.431472	0.444934
SNP3263	2	97125000	0.408571	0.385135
SNP3264	2	97375000	0.484884	0.442815
SNP3265	2	97625000	0.404321	0.408072
SNP3266	2	97875000	0.328796	0.364274
SNP3267	2	98125000	0.310319	0.340044
SNP3268	2	98375000	0.375061	0.390419
SNP3269	2	98625000	0.439716	0.382796
SNP3270	2	98875000	0.337607	0.225
SNP3271	2	99125000	0.393728	0.39498
SNP3272	2	99375000	0.359223	0.324561
SNP3273	2	100125000	0.382749	0.38835
SNP3274	2	100375000	0.427807	0.452514
SNP3275	2	100875000	0.423529	0.43215
SNP3276	2	101125000	0.406653	0.392419
SNP3277	2	101625000	0.470588	0.405286
SNP3278	2	101875000	0.384462	0.412141
SNP3279	2	102125000	0.454992	0.412429
SNP3280	2	102375000	0.395082	0.378378
SNP3281	2	102625000	0.359155	0.25
SNP3282	2	102875000	0.41574	0.433393
SNP3283	2	103375000	0.0292793	0.107143
SNP3284	2	105125000	0	0
SNP3285	2	105875000	0.0166667	0.0294118
SNP3286	2	106625000	0.0384615	0.121622
SNP3287	2	106875000	0.0466321	0.0815451
SNP3288	2	107125000	0.129848	0.148936
SNP3289	2	107375000	0.0411687	0.135135
SNP3290	2	107625000	0.0679612	0.211538
SNP3291	2	108375000	0.152709	0.114286
SNP3292	2	108625000	0.038961	0.142857
SNP3293	2	108875000	0.0397351	0.3
SNP3294	2	109125000	0.0277778	0.0645161
SNP3295	2	109375000	0.0654321	0.122172
SNP3296	2	109875000	0.0147783	0.105263
SNP3297	2	110125000	0.0561798	0.2
SNP3298	2	110375000	0.0444444	0.0816327
SNP3299	2	110875000	0.0457256	0.134571
SNP3300	2	111125000	0.438776	0.482759
SNP3301	2	111375000	0.05	0.2
SNP3302	2	111625000	0.0305677	0.129032
SNP3303	2	111875000	0.0272109	0.269231
SNP3304	2	112625000	0.210526	0.203883
SNP3305	2	112875000	0.0332056	0.124646
SNP3306	2	113125000	0.0458716	0.212121
SNP3307	2	113375000	0.109069	0.144366
SNP3308	2	113625000	0.0344828	0.113232
SNP3309	2	113875000	0.0346516	0.0941176
SNP3310	2	114125000	0.0289389	0.112403
SNP3311	2	114375000	0.0664151	0.186047
SNP3312	2	114625000	0.0401338	0.0645161
SNP3313	2	118625000	0.027027	0.111765
SNP3314	2	118875000	0.0138889	0.0842105
SNP3315	2	119625000	0.0836502	0.119048
SNP3316	2	119875000	0.0174129	0.166667
SNP3317	2	120125000	0.0163371	0.107843
SNP3318	2	120375000	0.037594	0.0843373
SNP3319	2	121625000	0.0526316	0.153846
SNP3320	2	121875000	0.0418118	0.162791
SNP3321	2	122125000	0.102273	0.165289
SNP3322	2	122375000	0.0909091	0
SNP3323	2	125125000	0.0655738	0.0961538
SNP3324	2	125375000	0.0288809	0.0930233
SNP3325	2	127375000	0.00943396	0.162162
SNP3326	2	127875000	0.0352505	0.121795
SNP3327	2	128125000	0.0326616	0.113636
SNP3328	2	128375000	0.0477999	0.0956989
SNP3329	2	128625000	0.0313059	0.120433
SNP3330	2	128875000	0.0489796	0.103896
SNP3331	2	129375000	0.00746269	0.0566038
SNP3332	2	130375000	0.0333333	0.130435
SNP3333	2	130875000	0.305389	0.254438
SNP3334	2	131125000	0	0.0384615
SNP3335	2	131375000	0.235294	0.257143
SNP3336	2	131875000	0.25	0.375
SNP3337	2	132125000	0.340426	0.181818
SNP3338	2	132375000	0.0737352	0.121399
SNP3339	2	132625000	0.089372	0.168421
SNP3340	2	132875000	0.410359	0.381944
SNP3341	2	133125000	0.158466	0.236415
SNP3342	2	133375000	0.0172414	0.150538
SNP3343	2	133625000	0.0495495	0.0804598
SNP3344	2	135125000	0.0345964	0.157895
SNP3345	2	135375000	0.0380228	0.097561
SNP3346	2	135625000	0.04	0.124606
SNP3347	2	135875000	0.0254386	0.131673
SNP3348	2	136125000	0.0186418	0.07
SNP3349	2	136375000	0.0203488	0.0917431
SNP3350	2	136625000	0.0238171	0.0965842
SNP3351	2	136875000	0.03125	0.0428571
SNP3352	2	137875000	0.285372	0.349206
SNP3353	2	138125000	0.383051	0.418919
SNP3354	2	138375000	0.360447	0.383838
SNP3355	2	138625000	0.355372	0.36
SNP3356	2	139125000	0.353741	0.380952
SNP3357	2	139625000	0.203252	0.432432
SNP3358	2	140375000	0.285714	0.333333
SNP3359	2	140875000	0.403846	0.394958
SNP3360	2	141125000	0.342954	0.475285
SNP3361	2	141375000	0.3445	0.448956
SNP3362	2	141625000	0.353407	0.395604
SNP3363	2	141875000	0.293629	0.450311
SNP3364	2	143625000	0.480519	0.45
SNP3365	2	144125000	0.333333	0.222222
SNP3366	2	145125000	0.128205	0.416667
SNP3367	2	146625000	0.293814	0.361963
SNP3368	2	148625000	0.310345	0.35
SNP3369	2	149125000	0.388686	0.408696
SNP3370	2	149625000	0.29	0.321429
SNP3371	2	149875000	0.353535	0.343891
SNP3372	2	150375000	0.121212	0.37931
SNP3373	2	151375000	0.237113	0.181818
SNP3374	2	152125000	0.306162	0.299766
SNP3375	2	152375000	0.320896	0.39833
SNP3376	2	152625000	0.304147	0.229167
SNP3377	2	152875000	0.255102	0.384615
SNP3378	2	153125000	0.415254	0.5
SNP3379	2	153375000	0.358742	0.336499
SNP3380	2	153625000	0.331499	0.38535
SNP3381	2	155125000	0.3125	0.27027
SNP3382	2	155625000	0.22449	0.25
SNP3383	2	157375000	0.258065	0.282443
SNP3384	2	158125000	0.295918	0.5
SNP3385	2	159125000	0.385135	0.44086
SNP3386	2	159375000	0.387097	0.348
SNP3387	2	159625000	0.329623	0.38797
SNP3388	2	159875000	0.296703	0.265306
SNP3389	2	160125000	0.32067	0.337446
SNP3390	2	160375000	0.349656	0.371951
SNP3391	2	160625000	0.363588	0.354191
SNP3392	2	160875000	0.346785	0.344956
SNP3393	2	161125000	0.285714	0.3
SNP3394	2	161875000	0.5	0.3125
SNP3395	2	162125000	0.278521	0.306358
SNP3396	2	162375000	0.361379	0.355263
SNP3397	2	162875000	0.383104	0.331551
SNP3398	2	163375000	0.287234	0.333333
SNP3399	2	165375000	0.103448	0.388889
SNP3400	2	165625000	0.380519	0.389262
SNP3401	2	165875000	0.344086	0.365314
SNP3402	2	166125000	0.348018	0.374185
SNP3403	2	166625000	0.354958	0.368984
SNP3404	2	166875000	0.328614	0.339416
SNP3405	2	167125000	0.326951	0.329412
SNP3406	2	167375000	0.332108	0.321311
SNP3407	2	167875000	0.274678	0.337838
SNP3408	2	168875000	0.355932	0.463768
SNP3409	2	169125000	0.214286	0.333333
SNP3410	2	169625000	0.308901	0.322857
SNP3411	2	169875000	0.344414	0.363753
SNP3412	2	170125000	0.331881	0.366053
SNP3413	2	170375000	0.356098	0.354938
SNP3414	2	170625000	0.334015	0.414698
SNP3415	2	171125000	0.307914	0.363636
SNP3416	2	171375000	0.301759	0.286111
SNP3417	2	171625000	0.371765	0.43
SNP3418	2	171875000	0.320713	0.409091
SNP3419	2	172125000	0.382716	0.323529
SNP3420	2	172375000	0.337927	0.384615
SNP3421	2	173375000	0.416	0.423077
SNP3422	2	174125000	0.375731	0.366097
SNP3423	2	174375000	0.295597	0.350649
SNP3424	2	174875000	0.361702	0.307692
SNP3425	2	175125000	0.372197	0.381818
SNP3426	2	175375000	0.325071	0.367069
SNP3427	2	175625000	0.342839	0.315011
SNP3428	2	175875000	0.328358	0.287879
SNP3429	2	176125000	0.409524	0.358974
SNP3430	2	176875000	0.340151	0.378531
SNP3431	2	177125000	0.321429	0.337209
SNP3432	2	177625000	0.234043	0.176471
SNP3433	2	178375000	0.324742	0.368217
SNP3434	2	178625000	0.280282	0.373984
SNP3435	2	178875000	0.31085	0.454545
SNP3436	2	179125000	0.125	0.316456
SNP3437	2	179375000	0.391289	0.393269
SNP3438	2	179625000	0.34402	0.376605
SNP3439	2	179875000	0.345912	0.324324
SNP3440	2	180125000	0.314286	0.338028
SNP3441	2	180375000	0.296552	0.270492
SNP3442	2	180625000	0.382022	0.473684
SNP3443	2	180875000	0.32071	0.356955
SNP3444	2	181875000	0.318966	0.264706
SNP3445	2	182375000	0.329053	0.307359
SNP3446	2	182625000	0.300518	0.25
SNP3447	2	182875000	0.333333	0.375
SNP3448	2	183625000	0.386536	0.35316
SNP3449	2	183875000	0.326112	0.40678
SNP3450	2	184125000	0.304075	0.407821
SNP3451	2	185625000	0.302326	0
SNP3452	2	185875000	0.371901	0.401361
SNP3453	2	186625000	0.25	0.335821
SNP3454	2	187125000	0.313253	0.166667
SNP3455	2	187375000	0.352449	0.348276
SNP3456	2	187625000	0.331698	0.396552
SNP3457	2	188125000	0.313466	0.382075
SNP3458	2	188375000	0.207792	0.35
SNP3459	2	188625000	0.384615	0.363636
SNP3460	2	189125000	0.459459	0.466667
SNP3461	2	189875000	0.340495	0.425767
SNP3462	2	190125000	0.5	0.444444
SNP3463	2	190375000	0.379896	0.413333
SNP3464	2	190625000	0.221239	0.40724
SNP3465	2	191125000	0.338164	0.32
SNP3466	2	191375000	0.315436	0.243243
SNP3467	2	191625000	0.320946	0.5
SNP3468	2	191875000	0.3303	0.404177
SNP3469	2	192375000	0.311258	0.463415
SNP3470	2	192625000	0.298643	0.396825
SNP3471	2	193625000	0.264706	0.3
SNP3472	2	194125000	0.35	0.358491
SNP3473	2	197625000	0.254491	0.391304
SNP3474	2	198125000	0.315789	0.381818
SNP3475	2	198375000	0.3	0.373626
SNP3476	2	200125000	0.337662	0.266667
SNP3477	2	200875000	0.382166	0.342857
SNP3478	2	201375000	0.344315	0.381454
SNP3479	2	201625000	0.387946	0.4
SNP3480	2	201875000	0.396254	0.375
SNP3481	2	202125000	0.326952	0.370968
SNP3482	2	202375000	0.323826	0.356608
SNP3483	2	202625000	0.337969	0.372043
SNP3484	2	202875000	0.298246	0.4
SNP3485	2	203125000	0.302611	0.323741
SNP3486	2	203375000	0.353982	0.222222
SNP3487	2	203625000	0.338065	0.389899
SNP3488	2	203875000	0.322817	0.30814
SNP3489	2	204125000	0.33829	0.347826
SNP3490	2	204375000	0.382682	0.361925
SNP3491	2	204875000	0.38843	0.382353
SNP3492	2	205875000	0.384615	0.25
SNP3493	2	206375000	0.288136	0.384615
SNP3494	2	206625000	0.371972	0.411348
SNP3495	2	206875000	0.341693	0.341584
SNP3496	2	207125000	0.340852	0.332231
SNP3497	2	207375000	0.342067	0.371324
SNP3498	2	207625000	0.385224	0.365591
SNP3499	2	207875000	0.370629	0.434043
SNP3500	2	208375000	0.351351	0.474026
SNP3501	2	208625000	0.348936	0.420561
SNP3502	2	208875000	0.239316	0.384615
SNP3503	2	209125000	0.345062	0.338061
SNP3504	2	210125000	0.324528	0.38835
SNP3505	2	210375000	0.353774	0.4
SNP3506	2	210625000	0.327273	0.235294
SNP3507	2	210875000	0.327945	0.342282
SNP3508	2	211125000	0.36612	0.381215
SNP3509	2	211375000	0.36078	0.412587
SNP3510	2	211625000	0.292683	0.319149
SNP3511	2	212625000	0.308	0.397516
SNP3512	2	212875000	0.353535	0.372881
SNP3513	2	213375000	0.355556	0.33
SNP3514	2	213875000	0.444444	0.4375
SNP3515	2	214125000	0.337043	0.354386
SNP3516	2	214625000	0.413534	0.285714
SNP3517	2	215125000	0.381443	0.380952
SNP3518	2	215375000	0.238806	0
SNP3519	2	215625000	0.262295	0.4375
SNP3520	2	215875000	0.325812	0.377502
SNP3521	2	216125000	0.36536	0.380645
SNP3522	2	216375000	0.360833	0.328626
SNP3523	2	216875000	0.335745	0.34965
SNP3524	2	217125000	0.351275	0.360563
SNP3525	2	217375000	0.26	0.272727
SNP3526	2	218625000	0.296739	0.310559
SNP3527	2	218875000	0.264798	0.38806
SNP3528	2	219125000	0.352941	0.444444
SNP3529	2	219375000	0.34869	0.365015
SNP3530	2	219625000	0.334699	0.377489
SNP3531	2	219875000	0.295455	0.318182
SNP3532	2	220125000	0.356393	0.357029
SNP3533	2	220375000	0.342726	0.385875
SNP3534	2	222375000	0.320402	0.327935
SNP3535	2	223125000	0.27933	0.352941
SNP3536	2	223375000	0.33237	0.353535
SNP3537	2	223875000	0.282051	0.44
SNP3538	2	224625000	0.378882	0.294118
SNP3539	2	225625000	0.341772	0.356061
SNP3540	2	228125000	0.342094	0.417241
SNP3541	2	228375000	0.375592	0.410959
SNP3542	2	228625000	0.336288	0.390738
SNP3543	2	228875000	0.336184	0.379866
SNP3544	2	230125000	0.326087	0.406061
SNP3545	2	230625000	0.308478	0.352542
SNP3546	2	230875000	0.378882	0.431373
SNP3547	2	231125000	0.342428	0.372146
SNP3548	2	231375000	0.308673	0.391367
SNP3549	2	231625000	0.352313	0.292308
SNP3550	2	231875000	0.384615	0.30303
SNP3551	2	232125000	0.301587	0.40625
SNP3552	2	232375000	0.331271	0.381188
SNP3553	2	232625000	0.336016	0.315217
SNP3554	2	232875000	0.355422	0.333333
SNP3555	2	233125000	0.4	0.40678
SNP3556	2	233375000	0.332267	0.346738
SNP3557	2	233625000	0.328889	0.385965
SNP3558	2	233875000	0.312295	0.363905
SNP3559	2	234125000	0.366741	0.391111
SNP3560	2	234375000	0.336668	0.382609
SNP3561	2	234625000	0.333333	0.3125
SNP3562	2	234875000	0.323404	0.346535
SNP3563	2	235625000	0.142857	0.166667
SNP3564	2	236125000	0.363229	0.3375
SNP3565	2	236625000	0.404255	0.311111
SNP3566	2	236875000	0.185185	0.4
SNP3567	2	237125000	0.313433	0.444444
SNP3568	2	237375000	0.421488	0.453846
SNP3569	2	238125000	0.402893	0.345528
SNP3570	2	238375000	0.330241	0.335196
SNP3571	2	238625000	0.316644	0.324586
SNP3572	2	238875000	0.344377	0.321656
SNP3573	2	239125000	0.343552	0.326457
SNP3574	2	239375000	0.329341	0.333333
SNP3575	2	240125000	0.33616	0.308235
SNP3576	2	240875000	0.310617	0.33829
SNP3577	2	241125000	0.320106	0.393939
SNP3578	2	241375000	0.346903	0.337621
SNP3579	2	241625000	0.367753	0.37415
SNP3580	2	241875000	0.328622	0.348525
SNP3581	2	242125000	0.364815	0.404844
SNP3582	2	242375000	0.373068	0.364162
SNP3583	2	242625000	0.336965	0.378594
SNP3584	2	242875000	0.341538	0.303571
SNP3585	20	125000	0.0311258	0.0968801
SNP3586	20	375000	0.029029	0.0947368
SNP3587	20	625000	0.0324786	0.152174
SNP3588	20	875000	0.00921659	0.153846
SNP3589	20	1125000	0.0658683	0.1
SNP3590	20	1375000	0.021978	0.144578
SNP3591	20	1625000	0.0242248	0.119608
SNP3592	20	1875000	0.045977	0.14
SNP3593	20	2125000	0.043956	0
SNP3594	20	2375000	0.0060241	0.114286
SNP3595	20	2625000	0.0274725	0.123077
SNP3596	20	2875000	0.0330688	0.0990099
SNP3597	20	3125000	0.0288184	0.108108
SNP3598	20	3375000	0.0441176	0.125828
SNP3599	20	3625000	0.0292969	0.115179
SNP3600	20	3875000	0.0274558	0.112088
SNP3601	20	4625000	0.0125313	0.102326
SNP3602	20	4875000	0.0239808	0.140704
SNP3603	20	5375000	0.0261438	0.0967742
SNP3604	20	5625000	0.0266667	0.101399
SNP3605	20	5875000	0.0229489	0.135135
SNP3606	20	6125000	0.0398208	0.106227
SNP3607	20	6625000	0.0535714	0
SNP3608	20	6875000	0.0344828	0.444444
SNP3609	20	9375000	0.044964	0.1875
SNP3610	20	9625000	0.0192308	0
SNP3611	20	10375000	0.015873	0.047619
SNP3612	20	12875000	0.0423601	0.150485
SNP3613	20	13125000	0.0402439	0.112745
SNP3614	20	13375000	0.0170455	0.11236
SNP3615	20	13625000	0.0230061	0.108974
SNP3616	20	13875000	0.0237154	0.147541
SNP3617	20	14375000	0.0276243	0.0909091
SNP3618	20	15125000	0.0542986	0.149254
SNP3619	20	15375000	0.0419162	0.234043
SNP3620	20	16125000	0.0181818	0
SNP3621	20	16375000	0.0449438	0.166667
SNP3622	20	16625000	0.0155763	0.134752
SNP3623	20	17375000	0.0240343	0.0974359
SNP3624	20	17625000	0.0169661	0.12253
SNP3625	20	17875000	0.039356	0.0695652
SNP3626	20	18125000	0.00790514	0.0684932
SNP3627	20	18375000	0.0459502	0.1394
SNP3628	20	18625000	0.0458633	0.123944
SNP3629	20	18875000	0.0188679	0.230769
SNP3630	20	19625000	0.00289017	0.0714286
SNP3631	20	19875000	0.0426829	0.122605
SNP3632	20	20125000	0.035128	0.0998797
SNP3633	20	20375000	0.057041	0.121795
SNP3634	20	21125000	0.0213049	0.133721
SNP3635	20	21375000	0.0299501	0.194245
SNP3636	20	23125000	0.045977	0.122449
SNP3637	20	23375000	0.0407632	0.103203
SNP3638	20	23625000	0.0213523	0.0598802
SNP3639	20	23875000	0.0208914	0.175115
SNP3640	20	24625000	0.123529	0.241379
SNP3641	20	24875000	0.0317003	0.108108
SNP3642	20	25625000	0.351724	0.235849
SNP3643	20	25875000	0.415408	0.358678
SNP3644	20	26125000	0.388596	0.329268
SNP3645	20	26375000	0.347507	0.416431
SNP3646	20	29375000	0.347048	0.319328
SNP3647	20	29625000	0.374613	0.376471
SNP3648	20	29875000	0.0228571	0.0914286
SNP3649	20	30125000	0.0526316	0.153153
SNP3650	20	30625000	0.397333	0.457286
SNP3651	20	30875000	0.396552	0.427419
SNP3652	20	31125000	0.439954	0.453674
SNP3653	20	31375000	0.0258133	0.128497
SNP3654	20	31625000	0.0341843	0.127593
SNP3655	20	31875000	0.0334412	0.103825
SNP3656	20	32125000	0.0258216	0.142857
SNP3657	20	32375000	0.0187891	0.0809717
SNP3658	20	32875000	0.0144928	0.114286
SNP3659	20	33125000	0.0496454	0.0666667
SNP3660	20	33375000	0.0408451	0.127049
SNP3661	20	33625000	0.0294271	0.11918
SNP3662	20	33875000	0.0343008	0.141791
SNP3663	20	34125000	0.0588235	0.0833333
SNP3664	20	34375000	0.0825688	0.0909091
SNP3665	20	35125000	0.259036	0.159091
SNP3666	20	35375000	0	0.0909091
SNP3667	20	35625000	0.0389769	0.121827
SNP3668	20	35875000	0.023569	0.111111
SNP3669	20	36125000	0.0153846	0.0833333
SNP3670	20	36375000	0.412017	0.410714
SNP3671	20	36625000	0.416107	0.474026
SNP3672	20	36875000	0.411122	0.423077
SNP3673	20	37125000	0.405229	0.414894
SNP3674	20	37375000	0.0152439	0.161194
SNP3675	20	37625000	0.0441558	0.126126
SNP3676	20	37875000	0.465753	0.294118
SNP3677	20	39625000	0.459397	0.42439
SNP3678	20	39875000	0.390164	0.423256
SNP3679	20	40125000	0.0586081	0.030303
SNP3680	20	40625000	0.0223881	0.107143
SNP3681	20	40875000	0.0289855	0.131579
SNP3682	20	41375000	0.0305556	0.258333
SNP3683	20	42125000	0.0341598	0.108742
SNP3684	20	42375000	0.0367321	0.115207
SNP3685	20	42625000	0.0394089	0.106383
SNP3686	20	42875000	0.029321	0.115942
